date,high,low,open,close,volume,quoteVolume,weightedAverage
2016-12-09 20:00:00,772,769.22,769.952936,769.22,15995.19673,20.75106499,770.8132925
2016-12-10 00:00:00,773.3244237,769.1741091,771.9586003,771.547674,26664.60636,34.6418938,769.7213817
2016-12-10 04:00:00,773.3244237,771.4809243,773.3244237,772.3244237,6560.086309,8.48964752,772.7159807
2016-12-10 08:00:00,773.5,771.5204222,773.2559248,771.9090064,12816.3277,16.58176473,772.9169907
2016-12-10 12:00:00,775,771.9070035,772.9999999,775,22484.122,29.08402349,773.0746746
2016-12-10 16:00:00,775.5207667,772.675,775,775,24309.55717,31.36577649,775.0344449
2016-12-10 20:00:00,776,772.9457076,775,774.9799921,23206.80654,29.97694022,774.1552798
2016-12-11 00:00:00,774.9799999,759.9528396,773.5,761.3698946,135282.6778,177.1213123,763.7854307
2016-12-11 04:00:00,764.8518608,753.2567025,761.3698946,762,83436.77135,109.7997612,759.8993881
2016-12-11 08:00:00,768.4976798,762.6845029,765.338637,767.69145,16245.19003,21.19950804,766.300331
2016-12-11 12:00:00,769.9999997,765.2000074,766,767.2728223,60007.35891,78.10484779,768.2923737
2016-12-11 16:00:00,769.6502982,766.2468758,769.650298,767.3890626,17626.86294,22.96118541,767.6808763
2016-12-11 20:00:00,769.2222222,766.121,769.2222222,768,8792.687098,11.44976961,767.9357225
2016-12-12 00:00:00,771,767.4791217,768,769.5,14336.86127,18.65293269,768.6116447
2016-12-12 04:00:00,771,768.4710123,770.9362116,768.9344512,5963.966596,7.74020516,770.5178962
2016-12-12 08:00:00,777.667,768.2124569,770,777.667,117392.4287,151.8331337,773.1673963
2016-12-12 12:00:00,778.9,774.7195924,777.667,778,54405.69356,70.04348134,776.7417112
2016-12-12 16:00:00,780,777.0000001,777.5,779.999999,26939.4243,34.58560933,778.9200429
2016-12-12 20:00:00,780,775.2500027,780,779.1,53311.57062,68.54477614,777.7627068
2016-12-13 00:00:00,786.7093334,766.52,778.8888889,774.3375737,151505.9681,194.7669559,777.8833294
2016-12-13 04:00:00,779.01,774.3375737,774.3375737,778.3359992,21421.56241,27.56664152,777.0827793
2016-12-13 08:00:00,782,776.9508891,776.9724022,781.2854846,36195.64424,46.41614542,779.8071967
2016-12-13 12:00:00,783.489276,779,781.8949331,781,20708.0005,26.51075436,781.1169843
2016-12-13 16:00:00,782,779,781.7721,781,24681.65237,31.6137194,780.7259897
2016-12-13 20:00:00,783.8551451,776.6,780.0000001,776.6,34337.78724,43.94235609,781.4279955
2016-12-14 00:00:00,780,774.2,776.6,779,30854.51933,39.70020394,777.1879302
2016-12-14 04:00:00,781.9980012,778.4365627,779.69,781.9980009,13216.59891,16.94047624,780.1787104
2016-12-14 08:00:00,781.9980009,778.8517119,781.9980006,781.9076391,23711.62215,30.3740733,780.6533524
2016-12-14 12:00:00,781.9978796,773.5,781.9006441,773.5,43403.43012,55.84102504,777.26779
2016-12-14 16:00:00,779.3199996,773.1901876,776,779.310612,31130.57763,40.07492572,776.8093658
2016-12-14 20:00:00,780.317452,776,779.310612,777,17460.92231,22.45511108,777.5923371
2016-12-15 00:00:00,779.9415292,776.00001,778.3374883,779.8950213,17258.22101,22.18089038,778.0670982
2016-12-15 04:00:00,780.813,776.218682,779.476261,778.1777599,10950.61786,14.04556708,779.6493936
2016-12-15 08:00:00,781.9980009,777.3790838,779.0999924,777.9,17579.53107,22.53862303,779.9736057
2016-12-15 12:00:00,781,776.22,777.9,781,20591.18079,26.4512806,778.4568583
2016-12-15 16:00:00,781.98,776.75,778.657,779.78,21656.99315,27.81635506,778.5704885
2016-12-15 20:00:00,780.3742942,776.6439009,779.78,777.0042791,18792.56513,24.15163581,778.1073413
2016-12-16 00:00:00,780,774,777.0042791,779.2,34390.30886,44.29390783,776.4117132
2016-12-16 04:00:00,783.1328622,775,777.7362039,780.5399814,55926.74625,71.74300531,779.542842
2016-12-16 08:00:00,782.9727274,778,780.037662,782,14191.528,18.17573735,780.7951736
2016-12-16 12:00:00,783,779.0299852,782,779.9191397,7483.172793,9.57142231,781.8245346
2016-12-16 16:00:00,783.9658667,779.9191397,780,781,6539.594653,8.36054738,782.1969491
2016-12-16 20:00:00,784.7850419,780.5429065,781,782.32,12965.55118,16.56948341,782.4958005
2016-12-17 00:00:00,790.2846508,781.360383,782.32,788.4712821,52406.91837,66.49293027,788.1577509
2016-12-17 04:00:00,791,785.5,788.4712821,789.3368959,38845.84958,49.2817596,788.2399065
2016-12-17 08:00:00,793.7235698,785.8435057,790.4581164,792.3335617,27287.49956,34.50583112,790.8083555
2016-12-17 12:00:00,791.2717325,785.012287,791.2717325,789.4509745,30939.6432,39.31083307,787.0513235
2016-12-17 16:00:00,794.0433463,786.1591546,788,792.015,37530.85814,47.49351137,790.2312771
2016-12-17 20:00:00,794.1296988,789.3273513,792.015,794.1296958,19560.73638,24.68741556,792.3363358
2016-12-18 00:00:00,795,789.0151,794.1296958,791.21,27211.45487,34.3128155,793.0405731
2016-12-18 04:00:00,791.31,789.0151,791.31,791.287,7167.161338,9.07010795,790.1958143
2016-12-18 08:00:00,791.287,787.5500184,791.287,788.2318356,29275.11401,37.1146,788.7762232
2016-12-18 12:00:00,788.9213695,785.5016834,788.2318354,787.3675279,16482.63712,20.92685586,787.630843
2016-12-18 16:00:00,788.166127,785.99,787.3675279,785.9908152,32669.10222,41.54225275,786.4066115
2016-12-18 20:00:00,790.9373312,785.990815,785.990815,789.3008317,13527.13859,17.14905244,788.7980186
2016-12-19 00:00:00,793.044212,786,789.5,790.2710885,28746.60415,36.41399696,789.4383081
2016-12-19 04:00:00,794.01,790.7000002,793.0442061,791.28,23206.34664,29.25941624,793.1240477
2016-12-19 08:00:00,793.6538371,790.003,791.28,790.2,26288.4543,33.2235994,791.2584662
2016-12-19 12:00:00,794.999999,789.7685563,790.2,791,57231.48582,72.28278805,791.7719745
2016-12-19 16:00:00,791,789.3739388,790.9738138,790.532,13272.77505,16.78998474,790.5173979
2016-12-19 20:00:00,793.75,789.3330033,790.532,793.1787065,31779.79312,40.1872441,790.7930448
2016-12-20 00:00:00,792.7869217,789.4998509,792.7869217,791.1922127,20555.40509,26.01006132,790.2866831
2016-12-20 04:00:00,794,789.4998509,790.8228317,792.0000001,43320.49542,54.65415175,792.6295447
2016-12-20 08:00:00,795,791.5001,792.0000001,791.7352286,26246.57337,33.10816858,792.7521967
2016-12-20 12:00:00,794.5,791.5,792.5,793.3299943,11112.68857,14.01732466,792.78242
2016-12-20 16:00:00,795.38,792.33,793.3299941,795.1001,25342.01415,31.89829752,794.462906
2016-12-20 20:00:00,804.0344022,792.9536418,795.02,801.9949987,154466.443,193.4615881,798.4346891
2016-12-21 00:00:00,805,796.9193527,800.078154,804.8999,26998.19419,33.72857287,800.4546855
2016-12-21 04:00:00,808.5,803.5,804.5,808.5,58257.43862,72.27027294,806.1051418
2016-12-21 08:00:00,809.3359992,805.0564169,808.5,807.100002,32969.36083,40.85941233,806.8975776
2016-12-21 12:00:00,828.005,806.2783062,806.2783062,827.555,134407.2209,164.5319466,816.9065259
2016-12-21 16:00:00,829.996261,817.463,828.3559448,820.1000026,173358.1833,210.7335388,822.6416368
2016-12-21 20:00:00,828.99,820.100005,821.96,828.99,105609.6626,127.9656277,825.2971086
2016-12-22 00:00:00,838,826.224,828.99,838,89870.20088,107.820307,833.5183176
2016-12-22 04:00:00,858,837.5415267,838,855.874383,245633.1803,290.2610352,846.2492397
2016-12-22 08:00:00,869,838.9,856,854.6695597,231984.4936,270.6436177,857.1585601
2016-12-22 12:00:00,866.7,850,856.8924541,858.6024607,109639.3138,127.5819545,859.3638049
2016-12-22 16:00:00,864.6526232,857.572874,858.6124607,860.7587244,63491.8516,73.69196718,861.5844308
