date,volume,open,high,low,close,quoteVolume,weightedAverage,Average Computing Power
2016/8/20,204748.5137,575.0000011,584.0510751,570.311566,582,353.698376,578.8788628,1.72E+18
2016/8/21,104998.9694,582,585.05,580.2,580.8750055,180.0018851,583.3214989,1.72E+18
2016/8/22,499539.8986,580.8750055,594.99,578,588.3859948,850.0260065,587.6760179,1.74E+18
2016/8/23,510550.8704,585.2630052,595,580.1,585.0399948,871.5242914,585.8137007,1.68E+18
2016/8/24,247364.4175,585.0399948,589.8106431,578.5,583,424.0754764,583.3028112,1.58E+18
2016/8/25,275660.2527,580.3800075,582.9899867,573,575.7899959,478.6458252,575.9169686,1.59E+18
2016/8/26,277381.4651,575.0000012,585.9225284,574.0500001,578.979998,480.0082916,577.86807,1.41E+18
2016/8/27,294008.5617,577.7000102,578.9799979,565,572.3579948,514.8675585,571.0372636,1.43E+18
2016/8/28,614303.3042,571.8979948,577.7173562,562.9857531,574.1719607,1075.113882,571.3844037,1.65E+18
2016/8/29,879169.9221,574.1719608,589,570.6650052,573.6960052,1526.162091,576.0658892,1.76E+18
2016/8/30,334361.1213,576.7999941,584.32,572.4218033,579.96,578.2780935,578.2012583,1.63E+18
2016/8/31,338189.6766,581.17,581.8382564,572.0287495,573.8100313,586.9074489,576.2231801,1.58E+18
2016/9/1,369562.6309,573.810034,577.577544,570.1606952,574.3409078,644.0559395,573.8051747,1.53E+18
2016/9/2,570336.4113,574.3409078,598.6100018,570,576.01,989.5224888,576.3753909,1.66E+18
2016/9/3,1252396.385,578.2274129,614.998,560.33,610.4199948,2140.823352,585.0068776,1.5E+18
2016/9/4,664441.511,608.0000005,620,600,610.65,1087.864563,610.7759493,1.68E+18
2016/9/5,665842.3794,613.4599948,615,603.3083,610.1000054,1093.868387,608.7042897,1.76E+18
2016/9/6,421109.8418,611.4106264,616.9,608,614.7471389,686.7392856,613.2019103,1.51E+18
2016/9/7,591237.2765,615.8501728,623.9,609.726108,619.7288637,957.0104463,617.7960531,1.63E+18
2016/9/8,409016.2486,619.0221338,635.6916378,615.3301052,634.2677792,651.3490713,627.9524554,1.62E+18
2016/9/9,297066.8681,632.34,634.8999947,621.1,627,474.7755338,625.6996138,1.56E+18
2016/9/10,118418.7486,627,630,623.3000002,627.9999877,188.7501119,627.3837265,1.64E+18
2016/9/11,526386.4236,627.9999877,635.95,591.6639515,610.513694,853.2958001,616.8862234,1.74E+18
2016/9/12,374215.3161,610.5136934,618,607.4311745,612,611.6830079,611.7798129,1.95E+18
2016/9/13,447833.1167,612,620.6,608.4,614.0010002,728.9432356,614.3593833,1.73E+18
2016/9/14,227947.7519,614.0010002,618.3004509,612.55,615.5995739,370.1234333,615.8695488,1.83E+18
2016/9/15,322701.3703,613.1090111,616.6257832,609,612.6,526.1865401,613.2832099,1.73E+18
2016/9/16,232030.9294,612.6,614.4897994,608,608.476039,379.6137194,611.2290404,1.74E+18
2016/9/17,127673.8035,610.4660279,612.0197533,605.9999936,609,209.7392407,608.7263553,1.73E+18
2016/9/18,185760.7691,609,617.47,606.895442,612.3547801,303.0549555,612.9606716,1.66E+18
2016/9/19,180273.7597,613.9999948,614.7198381,608.121984,609.0000001,294.7098949,611.6990398,1.57E+18
2016/9/20,493177.6362,609,616.9807912,603,603,807.337665,610.8691042,1.64E+18
2016/9/21,409252.4412,603,605.5091804,593.2,597.5,683.7426498,598.5474818,1.71E+18
2016/9/22,258328.0997,597.5,600,595.0220001,597.1500001,432.2936473,597.5755168,1.84E+18
2016/9/23,366227.0432,597.1500001,605.3136496,596.1489746,604.1449957,609.5964479,600.7696476,1.53E+18
2016/9/24,135880.1672,604.1449957,608,602,603.7999996,224.475413,605.323164,1.58E+18
2016/9/25,89145.62463,603.0246873,605,598.6823263,601.8967344,148.247415,601.3300443,2.28E+18
2016/9/26,197249.5236,601.5,610,600.3417021,607.806512,325.3290392,606.3077679,1.98E+18
2016/9/27,175943.4885,609.9999959,610.945937,603.0246902,606.0440113,289.6230069,607.4914088,1.84E+18
2016/9/28,104636.8183,606.6178233,607.2459765,603.1730664,604.2,172.9246412,605.1006817,1.93E+18
2016/9/29,109545.966,604.2,608.7,604.2,607.3999979,180.6055277,606.5482455,1.76E+18
2016/9/30,136738.1211,607.2633319,612,605.0005001,611.5050501,225.2235295,607.1218288,1.64E+18
2016/10/1,178032.641,611.5050501,617,610.9042106,613.6256901,289.4172671,615.141739,1.92E+18
2016/10/2,127511.5106,615.3231955,615.6673437,607.5005031,611.6665118,208.7850122,610.7311499,1.88E+18
2016/10/3,152064.0927,611.3480555,614.85,609.1759659,612.9999963,248.478014,611.9820833,1.62E+18
2016/10/4,135190.0531,611.4415016,613.784647,608.5872419,612.2603809,221.1622791,611.2708444,1.9E+18
2016/10/5,295410.2184,612.2603808,617,608.5870417,613.0589703,481.5755191,613.4244925,1.94E+18
2016/10/6,210280.9648,613.0589703,616.3595232,611.5146913,614.0095744,342.5097115,613.9416133,1.95E+18
2016/10/7,157596.3629,612.2006001,621.8871601,611.2,617.5331231,255.1399593,617.6859295,1.83E+18
2016/10/8,154673.9244,619.86992,623.7213546,617,620.4900006,249.3898509,620.2093785,1.98E+18
2016/10/9,144299.0403,621.3,621.3234563,615.5562341,617,233.3822825,618.2947512,2.1E+18
2016/10/10,164969.3943,617.1,621.329,615.5572687,618.7547028,266.5465291,618.9140592,1.87E+18
2016/10/11,615160.3191,619.99997,643.5,618.25,642.97,967.4026856,635.888579,1.72E+18
2016/10/12,224711.8162,640.1100023,644,635.1,636.0005001,351.836477,638.682544,1.77E+18
2016/10/13,146657.1733,636.0103,642.65,635.2001235,639.3784293,229.4450354,639.18216,1.7E+18
2016/10/14,114740.4347,639.1577222,642.7128,635.7629017,640,179.2518484,640.1074004,1.78E+18
2016/10/15,107106.0648,639.999999,646,639,641,166.6872843,642.5569008,1.75E+18
2016/10/16,157178.5977,641,646.6,639.7598095,644.4626621,244.1372021,643.8125626,1.75E+18
2016/10/17,531398.4513,642.2759839,646.6,639.000001,640.602794,825.9489336,643.3793056,1.66E+18
2016/10/18,120703.9519,640.5987815,642,631.8087666,637,189.1108184,638.2710039,1.87E+18
2016/10/19,231553.2617,637,641.9448591,626.05,632.5324064,365.8505191,632.9176798,1.89E+18
2016/10/20,102001.9849,631.9799809,636.1894358,626.91,633.6496464,161.5726378,631.3072951,1.55E+18
2016/10/21,67531.88181,633.6470341,637.1699,630.484134,632.8865811,106.4016806,634.6881121,1.85E+18
2016/10/22,396924.4534,633.6,670.8746818,632.5603115,663,602.04566,659.2929404,2.19E+18
2016/10/23,216651.445,662.7048487,669.0292072,655.01,658,327.0659407,662.4090681,1.8E+18
2016/10/24,75592.35476,658,659.3782605,653,655.6,115.2671553,655.8013387,1.86E+18
2016/10/25,233041.7791,655,666,652.96513,658.4896054,353.1118142,659.9659648,1.82E+18
2016/10/26,407044.6269,660.805502,685.5888934,658.0181016,677.7524626,606.1730356,671.4990655,1.7E+18
2016/10/27,415024.8675,677.7524626,689,675.1,688.91,607.7770184,682.8571251,1.85E+18
2016/10/28,465447.3986,688.3747467,695,683.2733368,692.6979629,675.2047153,689.3426365,1.98E+18
2016/10/29,1027083.271,692.3933147,724.5360206,691.237436,713.1468727,1447.854089,709.3831343,1.9E+18
2016/10/30,682354.9917,713.1568727,716.2100006,695.1400026,702.1000014,966.35237,706.1140563,1.97E+18
2016/10/31,611620.3379,702.1000014,712.0312234,688,702.7011608,872.5375649,700.9673423,2.11E+18
2016/11/1,1075941.346,702.7011555,744.6,700,734.9699988,1474.373139,729.7619018,1.84E+18
2016/11/2,495284.0569,734.89,748.9,723.8655641,747.8,677.0504109,731.5320233,1.63E+18
2016/11/3,1514572.968,747.8,751.002387,674.1323,690.777557,2129.025281,711.3926647,1.91E+18
2016/11/4,449322.5483,690.777557,712.8360069,684.4474286,708.7399998,642.5744363,699.2536941,1.68E+18
2016/11/5,255763.8908,705.5491494,711.8,700,709.0299948,361.896621,706.7319117,1.69E+18
2016/11/6,420875.9791,708.9999995,721.905791,701.35,712.37936,590.3704925,712.9014482,1.91E+18
2016/11/7,264740.2902,712.3793598,714.9999975,698.9102821,705.453,375.1680127,705.6579485,1.91E+18
2016/11/8,381995.6486,705.478,716,702.6803959,713.1480179,537.6042253,710.5517975,2E+18
2016/11/9,1091849.534,713.1480179,743.1234568,709.4298196,723.4965223,1496.670357,729.5190481,1.85E+18
2016/11/10,328712.5979,724.9999457,727.075,710.01,716.8999972,458.5048795,716.9227909,2.07E+18
2016/11/11,316613.376,716.8999966,722.8581531,709.604219,718.7064559,441.3560473,717.364989,2.14E+18
2016/11/12,310152.9743,718.7064559,720,699.0765993,705.0429297,438.1268048,707.9068684,2.07E+18
2016/11/13,548329.6484,705.0429297,706.9999904,681.7228,700.1050739,789.7911026,694.2717469,1.98E+18
2016/11/14,253720.7142,702.24,710.7365761,695,707.35,360.1363904,704.5128484,2.02E+18
2016/11/15,221195.8903,705.4683811,717.900211,705.4239812,710.3,310.4859725,712.4183053,2.01E+18
2016/11/16,777829.3907,713,751.002387,709.05,743.4265533,1058.451455,734.8748842,2.15E+18
2016/11/17,615579.4355,743.43,757.0069521,735,739.5,824.91851,746.230601,2.16E+18
2016/11/18,316235.0736,739.5,755,734.1,752.2,423.4293858,746.8425297,2.03E+18
2016/11/19,235718.4358,752.2,759,740,750.9200008,313.3885995,752.1602133,2.02E+18
2016/11/20,518551.7008,750.9200008,757,715.65,732,704.18108,736.3897094,1.91E+18
2016/11/21,128153.5096,733.9763934,742.686684,730,738.6030062,173.7779735,737.4554267,1.84E+18
2016/11/22,357743.616,740,751,731.5857528,748.1737931,481.7703589,742.5604531,1.91E+18
2016/11/23,336861.3973,749.9999994,751,731,739.3171059,454.698672,740.8453512,2.08E+18
2016/11/24,332450.5524,742.3594802,745.0076632,728.2898008,737.7076355,451.6548826,736.0720878,2.06E+18
2016/11/25,205491.7747,737.7076355,740.2053982,731.000002,740.2053982,279.01155,736.4991688,2.22E+18
2016/11/26,220043.1596,740.2053982,743,722.1113826,733.5,300.3294796,732.6725298,2.15E+18
2016/11/27,150402.2992,733.0331055,738.020211,727,729.7289042,205.1016707,733.3060657,2.14E+18
2016/11/28,115833.0844,727.5,735.8399855,727.5,731.3100303,158.1738029,732.3152268,2.13E+18
2016/11/29,183662.228,732.0393831,735.35,728.1044379,731.2,250.8437718,732.1777484,2.15E+18
2016/11/30,247364.198,730.4181361,745.1785702,727.8932815,738.5,335.3166424,737.703313,2.06E+18
2016/12/1,298924.9793,741.6566931,755,738.9129117,755,398.8387752,749.488259,2.16E+18
2016/12/2,681502.6531,755,782.4381491,753.353836,775.7255315,886.3182854,768.9141298,1.96E+18
2016/12/3,215171.1747,775.7255315,776.7758364,756.7769472,764.2597378,280.9542772,765.8583342,2.27E+18
2016/12/4,147413.0358,767.5153725,772.5,761.972809,771.7979993,191.9411375,768.0116816,2.35E+18
2016/12/5,552583.8195,771.797999,772.963,747,753.3400001,730.8565325,756.0770069,2.15E+18
2016/12/6,659929.9977,753.4999959,763.5170099,748.8731037,758.2102235,871.6782764,757.07978,2.05E+18
2016/12/7,307676.7454,757.8164903,770.5,753,766.0893905,403.4546299,762.6055635,2.34E+18
2016/12/8,179679.5489,766.0689017,773,760,768.5200436,233.9454047,768.0405141,2.42E+18
2016/12/9,131317.7309,767.5000001,774,765.5972357,769.22,170.3904,770.6873796,2.04E+18
2016/12/10,116041.5061,771.9586003,776,769.1741091,774.9799921,150.1400463,772.8884397,1.89E+18
2016/12/11,321391.5481,773.5,774.9799999,753.2567025,768,420.6363843,764.060267,2.31E+18
2016/12/12,272349.945,768,780,767.4791217,779.1,351.4001384,775.0422248,2.45E+18
2016/12/13,288850.6148,778.8888889,786.7093334,766.52,776.6,370.8165727,778.9582131,2.44E+18
2016/12/14,159777.6704,776.6,781.9980012,773.1901876,777,205.3858153,777.9391688,2.22E+18
2016/12/15,106829.109,778.3374883,781.9980009,776.00001,777.0042791,137.184352,778.7266367,2.01E+18
2016/12/16,131496.9017,777.0042791,784.7850419,774,782.32,168.7141036,779.4066942,2.03E+18
2016/12/17,206571.5052,782.32,794.1296988,781.360383,794.1296958,261.772281,789.1267343,1.98E+18
2016/12/18,126332.6081,794.1296958,795,785.5016834,789.3008317,160.1156845,789.0083257,2.41E+18
2016/12/19,180525.4591,789.5,794.999999,786,793.1787065,228.1570295,791.2333864,2.25E+18
2016/12/20,281043.6195,792.7869217,804.0344022,789.4998509,801.9949987,353.1495919,795.8203151,2.18E+18
2016/12/21,531600.0604,800.078154,829.996261,796.9193527,828.99,650.0893713,817.7338131,2.32E+18
2016/12/22,784872.1866,828.99,869,826.224,860.8,921.4721044,851.7590309,2.47E+18
2016/12/23,1787126.854,860.5,920,841.89485,918.9056166,2002.532826,892.433238,2.36E+18
2016/12/24,828606.1838,917.0000001,918.9056164,880,893.6096665,923.6327476,897.1165065,2.18E+18
2016/12/25,1391652.295,893.5464016,899.4894643,850.8836934,896.3544482,1590.479872,874.9889386,2.39E+18
2016/12/26,807680.4377,895.99,916.49,886.3237195,902,893.7289647,903.7196619,2.45E+18
2016/12/27,1161298.039,904.35,939.98603,899.2878985,933.9368203,1251.510917,927.9168268,2.25E+18
2016/12/28,1697988.818,933.9928951,984.5,932.5220022,980.5,1765.909615,961.5377838,2.54E+18
2016/12/29,1397035.088,980.2413514,983.5335298,950.4866206,974.751,1441.844421,968.9222135,2.42E+18
2016/12/30,1526415.68,971.1000002,977,925.4,958.9450053,1608.275413,949.1009239,2.44E+18
2016/12/31,408137.7664,958.9450053,967.51,946,966.1736838,427.2461782,955.275406,2.54E+18
2017/1/1,1196868.262,965.0000006,1008.549993,957.02,999.3646398,1207.338636,991.3277236,2.4E+18
2017/1/2,1847781.386,999.9221887,1034.32896,994.0000004,1019.000001,1818.58703,1016.053318,2.29E+18
2017/1/3,1367241.145,1019.000001,1042.023365,1010,1037.1,1337.771213,1022.029127,2.66E+18
2017/1/4,4139509.159,1037.1,1148,1035.900699,1136,3778.227764,1095.621921,2.43E+18
2017/1/5,9624745.137,1134.1,1159.103,882.01,998.8,9567.934385,1005.937619,2.5E+18
2017/1/6,5718737.743,998.8,1024.88,870,896,6225.019034,918.6699207,2.34E+18
2017/1/7,4446078.05,896,910.8275191,818.459718,907.1904792,5134.100704,865.9896458,2.37E+18
2017/1/8,2712345.578,907,939.659554,891.1,916,2954.840845,917.9328838,2.34E+18
2017/1/9,1561326.518,916.4183297,916.4183305,880,902,1743.424769,895.5514146,2.52E+18
2017/1/10,783912.5774,903,915.8323095,898,907.1,862.9851853,908.3731572,2.24E+18
2017/1/11,6522541.332,907.9294518,927.8281037,751,781.811601,7934.397548,822.0588005,2.75E+18
2017/1/12,3077949.35,781.851601,832.8798997,752.0102,803.6952791,3910.824149,787.0334316,2.7E+18
2017/1/13,2009714.111,805.0000036,830.592908,776.028995,826,2488.403247,807.6320077,2.88E+18
2017/1/14,1110991.212,827,836.04,801.9750022,817.477031,1348.387783,823.9404317,2.62E+18
2017/1/15,732380.164,817.477031,823.498,805,818.7012449,899.2591852,814.4261143,2.82E+18
2017/1/16,643792.2153,818.762,834.1568054,816,829,779.120205,826.3066613,2.86E+18
2017/1/17,2679383.294,829,908.5301777,827.7597094,902.7000007,3037.142213,882.2054107,2.67E+18
2017/1/18,1959863.35,902.2757934,912,850,886.2000003,2225.514487,880.6338314,2.7E+18
2017/1/19,1219112.388,886.2000005,906.999999,883.3,900.2324004,1361.925854,895.1385898,2.67E+18
2017/1/20,841765.1321,900.3,902.43,882.5432,895,940.8240568,894.7104679,2.96E+18
2017/1/21,1397883.992,895.0997114,928.5184939,894,925.706,1522.358253,918.2358946,3.18E+18
2017/1/22,1567170.055,925.706,939.0607105,894.1001001,924.1193996,1706.434429,918.3886758,2.97E+18
2017/1/23,1425305.199,923.99,927.2351,912.22165,912.22165,1550.690618,919.1422081,3.17E+18
2017/1/24,2149635.055,912.22165,923,884.281,885.0000001,2382.927366,902.098438,2.71E+18
2017/1/25,948855.9147,885.1000004,899.99,882.08,892.6677726,1064.256635,891.5668307,2.89E+18
2017/1/26,997564.7531,892.6677726,918,892.6677726,914.0976707,1099.568637,907.2328178,3.08E+18
2017/1/27,781208.9045,916,921.65,907.8,917.0274509,852.6709353,916.1903756,3.23E+18
2017/1/28,828333.8282,917.4367749,926,909.9873,918.5860039,900.6455625,919.711219,3.12E+18
2017/1/29,372564.3135,918.99,923,911.8604058,914.9998,406.0007771,917.644336,3.03E+18
2017/1/30,327532.9526,913,920,911.1605223,918,357.188021,916.9763075,3.07E+18
2017/1/31,1647534.617,919.1191873,970,916.75,967.1217638,1740.498043,946.588032,2.9E+18
2017/2/1,1644502.335,967.7558225,986,955.4,983,1700.027298,967.3387815,3.41E+18
2017/2/2,2242695.744,983,1009.999999,968.2776983,1007.996997,2253.142422,995.3635073,3.55E+18
2017/2/3,1960600.289,1007.996997,1023,989,1015.043154,1947.596629,1006.676773,2.64E+18
2017/2/4,1587073.429,1015.872734,1040,1002.24,1032.95,1550.464549,1023.611556,3.14E+18
2017/2/5,1448222.441,1033,1034,999,1010,1426.321885,1015.354568,3.15E+18
2017/2/6,560751.2403,1008.57262,1025,1007.3,1021.2,550.6374924,1018.367343,3.01E+18
2017/2/7,1102651.503,1022.699993,1055.294,1020.6,1052,1056.148272,1044.030968,2.77E+18
2017/2/8,2142753.429,1052,1069.07,1015,1050.99,2055.268441,1042.56621,3.24E+18
2017/2/9,6958597.543,1050.6,1078,898.1802876,987,7100.034829,980.0793532,3.33E+18
2017/2/10,2487858.58,988.2345871,1004.99,902,995.2911034,2557.244194,972.8670363,3.25E+18
2017/2/11,1135899.426,994,1010,984.1,1000.5,1136.581604,999.3997991,3.04E+18
2017/2/12,621557.9959,1000.5,1005,991.575658,996.5,621.744485,999.7000552,2.92E+18
2017/2/13,857268.0102,996.5,1004.2,975.854169,995.11,865.4952749,990.4941542,3.22E+18
2017/2/14,1207110.38,995.11,1019,988.911097,1012.100005,1198.542347,1007.148711,3.68E+18
2017/2/15,680988.2725,1011.192931,1018,1002.327215,1014.835898,674.1729983,1010.109088,3.07E+18
2017/2/16,964262.6903,1011.6,1045,1011.6,1039.49926,934.6620982,1031.669832,3.11E+18
2017/2/17,1311452.886,1039.499259,1063.58,1035,1053.670708,1247.833021,1050.984277,3.11E+18
2017/2/18,919652.5878,1055.119446,1070,1051.115003,1057.786223,863.5900581,1064.917989,3.32E+18
2017/2/19,707934.472,1059.219,1066.197852,1045,1058.172622,670.6879872,1055.534743,3.2E+18
2017/2/20,1387040.929,1058.083015,1095,1040.007551,1094.710277,1302.628132,1064.801915,2.99E+18
2017/2/21,2656343.149,1092.24052,1133.55364,1083.333,1127,2402.60661,1105.608858,3.12E+18
2017/2/22,1182696.107,1127,1138.978654,1108.55,1126,1051.748687,1124.504477,3.07E+18
2017/2/23,1936980.773,1126.5,1195,1120,1188,1672.24796,1158.309545,3.02E+18
2017/2/24,7018124.066,1186.161,1225,1107.51,1188.11049,5970.287988,1175.508465,3.52E+18
2017/2/25,2634468.543,1188.11049,1191.116,1129,1153,2273.426295,1158.809744,3.62E+18
2017/2/26,1216121.193,1153,1189,1134,1179,1040.938267,1168.293291,3.84E+18
2017/2/27,1453567.954,1179,1199,1171.376488,1192.2,1224.774688,1186.804371,3.59E+18
2017/2/28,2167634.119,1196.49,1208.092,1178.11,1185.000002,1818.140363,1192.225949,3.25E+18
2017/3/1,3283736.192,1188.042166,1234.49,1183,1234,2703.656277,1214.553869,3.3E+18
2017/3/2,5983817.128,1231.179727,1279.5,1212.262439,1258.43,4799.132595,1246.853887,3.38E+18
2017/3/3,4588433.686,1258.45,1294.98,1252.5,1287.95,3597.792496,1275.34695,3.2E+18
2017/3/4,3571027.47,1287,1291.536759,1235,1268,2826.992093,1263.189762,3.45E+18
2017/3/5,2335489.437,1261.300001,1280,1241.0899,1276.0029,1848.817025,1263.234493,3.19E+18
2017/3/6,1890269.728,1279.88,1287,1267.750104,1274.316285,1478.484959,1278.518064,3.28E+18
2017/3/7,6024888.038,1274.693,1282,1169.05516,1231.26,4895.538026,1230.689662,3.37E+18
2017/3/8,6603168.436,1231.250001,1243.648929,1143,1146,5567.361013,1186.049983,3.52E+18
2017/3/9,5097344.117,1146.408,1210,1135,1192.914799,4328.403394,1177.649967,3.33E+18
2017/3/10,18086024.29,1192.914799,1365,1000,1113,15499.51579,1166.876729,3.46E+18
2017/3/11,7782516.542,1110,1200,1105,1175.01,6674.539491,1166.000524,3.35E+18
2017/3/12,5703290.399,1174,1232.3,1166.722549,1224.4,4756.839584,1198.966309,3.63E+18
2017/3/13,8987304.368,1224.4,1249,1171,1237,7321.330732,1227.550659,3.52E+18
2017/3/14,4361732.427,1237,1260,1220.5,1243.22314,3513.584281,1241.391149,3.4E+18
2017/3/15,5010240.605,1247.95,1267.51,1241.59,1255.01,4005.003518,1250.995307,3.37E+18
2017/3/16,14513281.78,1255.11,1265.2,1119.31,1166,12126.03075,1196.869947,3.35E+18
2017/3/17,17732666.66,1166,1174,1052,1070,15941.24578,1112.376467,3.75E+18
2017/3/18,20086872.73,1070,1095.08,935,966.0000003,19991.05102,1004.79323,3.88E+18
2017/3/19,12207329.51,971.29066,1063.456,965,1015.1,12050.7433,1012.993905,3.52E+18
2017/3/20,5606782.192,1014,1053.5,1010,1036.88,5417.553645,1034.928781,3.49E+18
2017/3/21,9763917.294,1036.88,1123.4,1034,1117.979998,8977.941947,1087.545158,3.35E+18
2017/3/22,11601986.92,1117.979998,1118,986.2200001,1037.7,11129.43293,1042.459844,3.52E+18
2017/3/23,5107689.12,1034.82316,1057.006,1002.52,1035,4921.86661,1037.754479,3.56E+18
2017/3/24,13381400.05,1035,1037.505882,930.1,942.5100004,13665.09514,979.2394357,3.92E+18
2017/3/25,13539527.46,946.8,980.089583,888.99,971.9508316,14511.42727,933.0252094,3.72E+18
2017/3/26,8418519.654,971.9508316,1008.5,948.4237819,963.0474079,8623.207834,976.2631048,3.47E+18
2017/3/27,9665623.119,967,1046.521042,957.673528,1040.25,9542.797515,1012.871027,3.64E+18
2017/3/28,7787918.069,1042.705816,1066,1015.5,1042.346458,7460.125378,1043.939301,3.51E+18
2017/3/29,6149111.602,1042,1057.98,1008,1040,5946.866944,1034.008607,3.37E+18
2017/3/30,7528565.302,1040,1053.3,1022,1040.59909,7270.617525,1035.478111,3.71E+18
2017/3/31,10672163.57,1040.59909,1095,1036.798807,1081.362951,10072.7394,1059.509547,3.67E+18
2017/4/1,6334579.872,1078.15706,1107.115269,1069.000001,1095.874887,5824.833444,1087.512619,3.34E+18
2017/4/2,17178718.54,1095,1140,1075,1106.632484,15633.80807,1098.818565,3.69E+18
2017/4/3,17393398.73,1107.797979,1161,1101.01,1151.210203,15273.96369,1138.761299,4.15E+18
2017/4/4,10546892.97,1151.210203,1164.43609,1122.382041,1143.908181,9217.258369,1144.254891,3.64E+18
2017/4/5,10383414.55,1143.908181,1147.885685,1113.497694,1140,9199.821243,1128.653946,3.61E+18
2017/4/6,14807549.45,1137.265601,1220,1137.239769,1193.92,12557.36805,1179.19212,3.73E+18
2017/4/7,9709020.756,1194.116369,1208,1176.5261,1197.59,8133.25771,1193.74316,3.76E+18
2017/4/8,5942459.358,1197.59,1207.77,1172.4,1189.689038,4993.32305,1190.081094,3.97E+18
2017/4/9,7033619.597,1189.689038,1227.329267,1180,1216.541574,5837.22744,1204.958976,3.74E+18
2017/4/10,4710062.208,1216.541574,1229,1202,1219.5,3866.972375,1218.023237,3.66E+18
2017/4/11,4563138.867,1219.55,1246.173259,1205.98,1235.999999,3725.282957,1224.910676,4.04E+18
2017/4/12,6514305.726,1235.312145,1240.25,1220.57,1227,5301.966253,1228.658466,3.79E+18
2017/4/13,9560771.88,1227,1240,1160.999989,1186,7992.835859,1196.167674,3.58E+18
2017/4/14,5774865.982,1188.989899,1221.733333,1183.9899,1207.505179,4800.061737,1203.081606,3.3E+18
2017/4/15,4947169.979,1207.505179,1218,1186,1194.549599,4104.217897,1205.386776,3.86E+18
2017/4/16,3253026.459,1193.948393,1217,1190,1212.5,2691.617745,1208.576688,3.81E+18
2017/4/17,7497021.953,1212.56,1240.48624,1205.26,1239,6124.053002,1224.192859,3.77E+18
2017/4/18,9455075.665,1239,1280,1236.500002,1268.0481,7500.09328,1260.661076,3.57E+18
2017/4/19,6540119.513,1265,1293,1257,1262.89,5163.500413,1266.605789,3.77E+18
2017/4/20,8629088.872,1262.89,1328,1260,1306.65,6683.05788,1291.188708,3.65E+18
2017/4/21,6823843.609,1306.65,1335,1305.55,1328,5175.24681,1318.554237,3.98E+18
2017/4/22,6871016.032,1328,1349,1291.634036,1346,5207.99742,1319.320168,3.96E+18
2017/4/23,7462767.433,1345.366758,1366.9,1336.339918,1352.193569,5537.598808,1347.654045,3.92E+18
2017/4/24,7107234.243,1352.193569,1357.760548,1325.955555,1347.399011,5294.382599,1342.410396,3.87E+18
2017/4/25,6630005.339,1346.86289,1380.814597,1341.096004,1371.3,4876.41783,1359.605672,3.34E+18
2017/4/26,8147237.951,1372.98,1412.930038,1364.652646,1398.628324,5857.681887,1390.863845,3.95E+18
2017/4/27,9877013.957,1398.628324,1448.888822,1390,1439.381014,6953.128839,1420.513583,3.86E+18
2017/4/28,12034818.98,1439.381014,1450,1369.547572,1413.3,8545.891558,1408.257863,3.61E+18
2017/4/29,11151114.55,1413.3,1438,1404.120348,1424.638355,7861.701062,1418.409892,4.12E+18
2017/4/30,9521701.965,1424.638355,1442.753472,1402,1435.089774,6694.79525,1422.254395,4.18E+18
2017/5/1,20038395.8,1435.089774,1585.16,1429.011494,1530,13412.00859,1494.063746,4.03E+18
2017/5/2,11571053.72,1530,1615.023804,1510,1561.907,7422.171468,1558.984964,3.97E+18
2017/5/3,15060856.61,1562.144333,1628.888822,1545.309409,1615.62,9510.43169,1583.614404,3.78E+18
2017/5/4,26329240.65,1615.62,1699.13,1515,1603.898572,16308.05492,1614.493009,3.86E+18
2017/5/5,32397184.73,1603.898572,1663.97173,1454.122332,1543.4,20371.31886,1590.333201,3.88E+18
2017/5/6,21397848.99,1543.4,1629.48,1540.34491,1598.205817,13521.52199,1582.502991,4.1E+18
2017/5/7,30423501.19,1598.205817,1657,1568,1620.15,19051.15441,1596.937411,4.26E+18
2017/5/8,35687457.65,1622,1724,1609.99,1705.674354,21428.80774,1665.396325,4.39E+18
2017/5/9,31031382.59,1705.674354,1813.8,1690.099403,1758.51394,17657.78349,1757.377001,4.37E+18
2017/5/10,19590186.24,1758.897515,1816.389606,1705.1,1800,11064.34366,1770.569213,4.1E+18
2017/5/11,23108792.97,1800,1900.999,1757.41238,1860.103273,12497.83636,1849.023487,4.23E+18
2017/5/12,22671159.46,1857.543833,1876.888994,1704,1735.706236,12647.81643,1792.495928,3.93E+18
2017/5/13,15487324.08,1735.706236,1828.568925,1651.954708,1822.182096,8946.705916,1731.064397,4.29E+18
2017/5/14,11894862.01,1822.182096,1855,1776.777,1826,6537.960459,1819.353617,4.53E+18
2017/5/15,17995978.98,1821,1835,1720,1771.098323,10205.64189,1763.336316,4.79E+18
2017/5/16,20535506.52,1774.478511,1799.99,1719,1787,11641.71334,1763.959129,4.22E+18
2017/5/17,25413098.86,1790.989999,1897.9,1770.139942,1873,13764.56271,1846.269976,3.92E+18
2017/5/18,18368974.3,1873,1948,1852.28556,1942.144699,9691.526456,1895.364408,4.23E+18
2017/5/19,21303398.31,1942.261229,1994,1926,1967,10851.22737,1963.224767,4.1E+18
2017/5/20,18428479.18,1967,2075.514619,1959.947136,2074.606459,9191.440678,2004.960901,4.71E+18
2017/5/21,19641402.59,2073,2100,1985,2031,9596.264515,2046.775864,4.31E+18
